name,latitude,longitude,area,geo_id
"Oak Hills, Salt Lake, UT",40.747091395,-111.811556083,0.502542940771053,910738377d91d865cfbba1b35f2ee7e9
"Olympus, Salt Lake, UT",40.680766152,-111.811314068,1.1275657665727,2df81e7e79bd9906203d0030592827ca
"Oquirrh, Salt Lake, UT",40.631266128,-112.027681462,1.12151221606001,c3a4117696d7ec60be1b06abad5ad8e0
"Oquirrh Point, Salt Lake, UT",40.623912488,-112.03538416,1.6314897479466,2d591eb56cf94cf2eba4bf6f96c5667e
"Parkway, Salt Lake, UT",40.644749406,-111.910350294,1.07464221275269,d11ba648b3b75fe20a4658f961eb22fc
"Parkway, Salt Lake, UT",40.571263252,-111.967433983,1.27915031458494,66a2a3bd9a68dce4946f48991e51dc92
"Pioneer, Salt Lake, UT",40.510859309,-112.144300709,20.8089001385792,55f6cbc49a47bc1b5994c42d16ad8bca
"Poplar Grove, Salt Lake, UT",40.7599583,-111.998208721,13.4868393099141,7a2a36f6da2cc41e9156205bfbb168a3
"Prairie, Salt Lake, UT",40.620366689,-112.019121581,0.929347690818177,d6fc6c9387324c691d0c8f605113c354
"Rio Grande, Salt Lake, UT",40.76509755,-111.906685827,0.445207174282046,4b608e17978c8f792471c104be1c2da6
"River Oaks, Salt Lake, UT",40.594954926,-111.920693576,1.71058668362116,b812e045ffbfa7cd9f9b7d657ef0939d
"River Ridge, Salt Lake, UT",40.570454996,-111.926218388,1.75887958381639,e730b466df0486f0493bd1b2889c7e0e
"River View, Salt Lake, UT",40.521249835,-111.905455339,6.79908500036218,ec557b1280615e497502499536cb44a0
"Rose Canyon, Salt Lake, UT",40.481451324,-112.102859455,22.2904824307405,4a5015f28236734182852ccd08002241
"Rushton View, Salt Lake, UT",40.553260577,-111.982179638,0.58643733268607,f4966d251795703c589e872919f2a3f0
"South Cottonwood, Salt Lake, UT",40.654463,-111.858371669,1.23116073607954,d9c30cce2ef6b9f89c32f9d2e7800e50
"South Herriman, Salt Lake, UT",40.454918311,-111.971920338,12.8227067019319,eb147f438e3a339db8ff71406ba3a7dd
"South Holladay, Salt Lake, UT",40.654986161,-111.799586624,3.46132444348241,0ee4c0e61f12a374e1a87762fc550a0b
"South Jordan River, Salt Lake, UT",40.549636067,-111.927065184,2.03939688547517,50b1dd7012e5dfab4bc7d98f0971e376
"South Mountain, Salt Lake, UT",40.48991935,-111.862340951,2.54185164468279,60a16848c6987f303c3f90d7143c97b1
"South Murray, Salt Lake, UT",40.6514488,-111.877203001,1.17278542018636,ca0a4c838c84446158db69d1795ee440
"South Riverton, Salt Lake, UT",40.508585219,-111.963083517,1.28650430286964,eead23eb15ae1b0f3eb55d4abfe87e17
"South Rose Park, Salt Lake, UT",40.7865367,-111.926174798,0.780810740672813,d07a973b600518a932229b89d01d9b8a
"South Taylorsville, Salt Lake, UT",40.663977797,-111.972223262,0.754823618136459,a08a165ab1119a239720fd6fd4ebbfd7
"St. Mary's, Salt Lake, UT",40.737452155,-111.810269515,0.309823674828304,e7971e88d850fe5abd43117ee7e2b794
"Sugar House Park, Salt Lake, UT",40.721445638,-111.842259658,0.553728472084495,4ad8a7865441d9fbc5fdca4bd4523868
"Summerhill, Salt Lake, UT",40.531337667,-111.929382901,1.1915342075684,e52eb424c67af1e4bdb30e638b3d17a8
"Sunnyside, Salt Lake, UT",40.746354965,-111.82544025,0.370266941628198,dccf5edeb76a72849f349053dd659f25
"Sunset Ridge, Salt Lake, UT",40.592939212,-112.04417803,2.36650401882888,94357f1c565503da9d9a100a827d957d
"Sycamores, Salt Lake, UT",40.588117421,-112.117902248,39.7616707787996,8798eace4f43c7d9eee81c6cc3dc7e14
"Union Fort, Salt Lake, UT",40.62299515,-111.872336221,0.906797505168893,1a7f66137605128fa06f619ee533c5f2
"Union Park, Salt Lake, UT",40.612224676,-111.872194963,0.971577748499459,399281d5e4dba5db2c56b689b2da3773
"University Gardens, Salt Lake, UT",40.763701336,-111.858824483,0.490439350493187,611289bb24280ad814a3665ddcb14499
"University of Utah, Salt Lake, UT",40.7607222,-111.833700194,2.70873452111633,343a7e25ccb0bf8e636f2da40659b52d
"Valley Park, Salt Lake, UT",40.660336401,-111.957928427,0.961321369335835,1767a3c45cddbc54b9413ffcb08daaba
"Valley View, Salt Lake, UT",40.6935025,-111.836450834,1.09654041167582,a12285d92f2124dffa9c9145d0dc69e6
"Wasatch Hollow, Salt Lake, UT",40.737493288,-111.845157976,0.50796105293408,6a5cac0318eafec4da8147a7a8e049a5
"Welby, Salt Lake, UT",40.59283075,-112.000182799,0.998103481191517,672ac0fb1fddad2306a71610fe07ea4b
"Wells, Salt Lake, UT",40.7294,-111.879739729,0.495278788822632,7e7b88ac90a87bafe34ac6423b91612c
"West Emerson, Salt Lake, UT",40.737565872,-111.866845146,0.258595745006248,0921436c05b839de1ba16c8e43a9e473
"West Jordan East, Salt Lake, UT",40.62040824,-111.948295385,1.50352685939213,c0399e49f6566cd6a31d72ee5823a432
"West Jordan Park, Salt Lake, UT",40.6204251,-112.006418827,1.04837019224761,bdbe042fa38ab2dca683eeea41534b4a
"West Murray, Salt Lake, UT",40.641664805,-111.89474072,1.99844955196708,d3d22abafe9fc8b9393049e4a3247c08
"West Ridge, Salt Lake, UT",40.661702049,-112.067901904,10.6878430261231,aa890bc60edffaa6d96fb795d77c4bc3
"West Sandy, Salt Lake, UT",40.5884805,-111.888352246,2.36658716851273,cbfbc360069fbc180849810cd4e60528
"West Temple (Ball Park), Salt Lake, UT",40.7477572,-111.897818108,0.879191746971844,6cf7fb13a0361cfce8b6a1aae049a28d
"Westbrook, Salt Lake, UT",40.629179883,-111.983563722,1.66367858877819,56a88560e3619e50240952cf7870cde5
"Western Springs, Salt Lake, UT",40.515107554,-111.988986177,2.05086942636741,924276ac2e6de22817ae3d0555b3c444
"Westland, Salt Lake, UT",40.623982401,-111.962592869,1.00895414562608,c096ba1f004b88c83298ded244e5f20d
"Westminster, Salt Lake, UT",40.729302218,-111.862593642,0.510100454780562,e85c12a821689e7fc81ae49b87ad64e8
"Whittier, Salt Lake, UT",40.73757925,-111.879734035,0.497520761446978,144bd9f82efdbf83579109d186dc4615
"Wilford, Salt Lake, UT",40.709375297,-111.848877593,0.254059983604481,49c2c8d4a70365593b215b1ec39d14c2
"Willow Creek, Salt Lake, UT",40.596029674,-111.818141505,1.68615308484606,3cbaf7acb3c19e36c102dd6e731d0b07
"Yalecrest, Salt Lake, UT",40.746804866,-111.845209896,0.583173453764044,b9ca945a2b0dcf35df927001796420ab
"Deer Crest, Summit, UT",40.639266363,-111.463996846,2.32387328090942,ce51a1dcdf1e18ced32e792b8d25908b
"Lower Deer Valley, Summit, UT",40.644025898,-111.480434609,3.52858931911455,b843d3490041e79c4f34ae991aed4395
"Old Ranch Road, Summit, UT",40.703638068,-111.515367077,1.89426965748439,94106ce2323865e664294ebb304e4684
"Old Town, Summit, UT",40.644400373,-111.49441703,0.793101213110662,c63083da1b47179c5c97ee40f9433b0b
"Park Meadows, Summit, UT",40.67581717,-111.500115344,2.10164899343105,6f50dce5ed04d4a5a7d525a5fda0b5ce
"Promontory, Summit, UT",40.733219268,-111.451085615,9.24450587290869,7385da662a2ab1cab4400b8daf56df20
"Trailside, Summit, UT",40.718670712,-111.50065852,1.54022024150204,a587e594c7cba5aefe0785ff95b61ade
"Upper Deer Valley, Summit, UT",40.614122016,-111.505521054,2.41842227776476,a9c5662ead174c426a5158f6ecc0b02f
"Aspen, Utah, UT",40.326387612,-111.714194998,0.657310667916335,d3330400afa2449f6a6624fd680df059
"Canyon View, Utah, UT",40.317453158,-111.67220695,0.842266780421677,4ae58dd35a4c6d518936c462335e2881
"Carterville, Utah, UT",40.259946593,-111.66865031,0.924366934344267,52e7205ea31a86c9359a760c115148c5
"Cascade, Utah, UT",40.300749359,-111.676453694,0.54473894546183,7c179a8f73491725392077912d82cd72
"Central Business District, Utah, UT",40.233276572,-111.661313383,0.365855828234472,9b5ca14b846231f3e62391336be8779c
"Cherry Hill, Utah, UT",40.265939844,-111.688068249,0.680675467840623,08770fc869809158af6d0bc84aa84a03
"Dixon, Utah, UT",40.237114,-111.67781722,0.480822450801369,c4d644d4220f2ce5d7ec3032c3e6bd29
"East Bay, Utah, UT",40.2122856,-111.650134074,1.73799184118242,ac7a98f4c492c1be899d752048226d6c
"Edgemont, Utah, UT",40.275560394,-111.650482768,0.534997805310791,10bba1523a3a1208f6e2e2431391320b
"Foothills, Utah, UT",40.239629245,-111.630591217,1.2552667462376,1cd115a7869cea0d3bb65a4a59659924
"Fort Utah, Utah, UT",40.236858871,-111.702570368,0.539097134643969,3b47be577fbcbdd55c5989422e7a0c1c
"Franklin, Utah, UT",40.230173798,-111.671802664,0.515830626493468,fe062d0502163871610f2a8b5be2dbc0
"Franklin South, Utah, UT",40.222294799,-111.66706405,0.283224815927817,5e2cf2e3591dcf86337a963604358d21
"Geneva Heights, Utah, UT",40.30818275,-111.716955331,0.931535068506477,5f79ad1fccef8f9df4e1c7e445362c16
"Grandview North, Utah, UT",40.257362374,-111.684035409,0.564162038221407,6f15242dc74113aae637c611ed876236
"Grandview South, Utah, UT",40.249054959,-111.687148475,0.50894125040754,bfdb3688f28705472017984d8b5ce6ea
"Heatheridge, Utah, UT",40.3293205,-111.68162389,0.473437828243265,8211fca390a1a29bac8ab144dd98c396
"Hillcrest, Utah, UT",40.27207785,-111.675248625,1.00956244130024,98114efb884378ceb401d7376399feaf
"Indian Hills, Utah, UT",40.276820178,-111.639419322,0.293521047689025,bda0e18b6262d8f956ce41d55c7eef12
"Joaquin, Utah, UT",40.240205347,-111.650418651,0.60563450287776,ca67e0c1a8cd670ac3ac4146a0c7656a
"Lakeridge, Utah, UT",40.277949467,-111.695702545,0.599463068985739,17a326de69e395e81fe9eee31de385dd
"Lakeview, Utah, UT",40.266058178,-111.703083353,1.1598719107155,7ff89308e6e1c0e817c1d7dbdbf818e4
"Lakeview North, Utah, UT",40.253117202,-111.710375495,1.31918681593268,3823c200699ce2a02113718502c263e7
"Lakeview South, Utah, UT",40.242113541,-111.703525839,0.57359808476652,5c8354a9618b9b8a37015d867a751272
"Lakewood, Utah, UT",40.21147206,-111.671710773,0.778217441081307,75a983160ca552ca0013937346e074c8
"Maeser, Utah, UT",40.229418314,-111.649465314,0.406972463551508,21ba20448a415c7f4a8b18996805fcc8
"North Park, Utah, UT",40.245842108,-111.66595461,0.631557788339939,b51dff4c0efdc4e9dd73ca4d241181af
"North Timpview, Utah, UT",40.292718374,-111.652977729,0.843332394930411,be9eb817601b4b2b10704b9821b8abfd
"Northridge, Utah, UT",40.330201699,-111.700935246,0.541336515856074,c3c70a6d39602014088ad3a5094188e4
"Oak Hills, Utah, UT",40.254621082,-111.63126283,0.469986529067533,75018ac238549bfb4918c5fd4139c9e8
"Orchard, Utah, UT",40.309001651,-111.674024402,0.699786062043974,268794520405db85280535eeefb5342c
"Orem, Utah, UT",40.293346489,-111.681317377,0.654068619906862,1fca30e168d6ae40b41e5995f8afa453
"Orem North, Utah, UT",40.315790287,-111.694735195,0.442684520774713,d51b55a285469711bb7bb8c243b49afd
"Orem Park, Utah, UT",40.29351195,-111.713615513,1.06339938150656,3286baf3642f579d6aeb984388118024
"Pleasant View, Utah, UT",40.260366237,-111.652737399,0.30884715924955,6720706da866c1a62d25e30c40913819
"Provo Bay, Utah, UT",40.219146704,-111.710012451,3.79639552041706,4ee6485f14d6c55ea1b0725efd17c254
"Provost, Utah, UT",40.227461944,-111.63048217,0.8550697596174,ef65eaf3fa69931eb3f450fc65beb9f7
"Provost South, Utah, UT",40.211341,-111.62541718,1.0500652503773,fdc38b8fe2ae4025c34f84493fa1478f
"Riverbottoms, Utah, UT",40.305703534,-111.659834512,2.34988607345958,a38113cfb0ad019605c309ba5f4bd746
"Rivergrove, Utah, UT",40.247798251,-111.675205734,0.51857629156479,384b253b217055ffbcedc8e3f0709822
"Riverside, Utah, UT",40.273680582,-111.662213836,0.670225435754118,270b0acbb4333c0367fbc0e9c4695aa7
"Rock Canyon, Utah, UT",40.269547,-111.639237617,0.682332971235945,7363bdc1661ff44a665789f8f123fcb9
"Sharon, Utah, UT",40.285976736,-111.67950639,0.58588126062607,fdc6e7e23a6e66aff4afd186774a0397
"Sharon Park, Utah, UT",40.304678091,-111.692212691,0.658584621338055,e83ea484ddc14e9f07876d955ff46caa
"Sherwood Hills, Utah, UT",40.290571045,-111.638298012,0.724107776119033,854fa89b6ee1f0c0bf9d63985c55862d
"Spring Creek, Utah, UT",40.205967483,-111.628916962,1.00978645253079,b2dd3758c5450c31cf58ac90b1d15f2c
"Stonewood, Utah, UT",40.286141653,-111.697589049,0.399588897042852,2810564bb2f4ea14ad9b608e92955d56
"Suncrest, Utah, UT",40.30107085,-111.715277614,0.991247939692692,f448dd591e6afdfd6a3914f20454dfbf
"Sunset, Utah, UT",40.221163609,-111.681315201,0.90358696429839,71d64a1a1051aab9bbe49a458b59889a
"Sunset Heights East, Utah, UT",40.282700728,-111.71495743,1.00544264900853,a9f2e72ff0718377057fdb43e37a139f
"Sunset Heights West, Utah, UT",40.283244563,-111.743415366,1.40347082581411,216bbb57f10fc9aab072becd6474e71d
"Timp, Utah, UT",40.2380625,-111.664823383,0.0843218866373441,068d329ea6433cc2e2de6aa4203284cc
"Timpview, Utah, UT",40.319044709,-111.720307013,1.26052098812483,d40928a651f3e71570b023f76c3ea440
"University, Utah, UT",40.254485025,-111.648905561,0.958761804563843,a2e7406259be4b0214c78b45425b2682
"Wasatch, Utah, UT",40.252712305,-111.638108336,0.334611939609794,770afd4e784ff439394f3fb93118d0e8
"Windsor, Utah, UT",40.32295495,-111.69157017,0.739241917012753,50d101299c3fb42a298ce1dd538be073
"Anasazi Plateau, Washington, UT",37.167008107,-113.02746295,0.435059263827465,de436b9eda7d853f9e3abad28f8b4cc0
"Apple Valley Ranch, Washington, UT",37.105064583,-113.143576012,0.576656867834141,d78b0114b1caf025f03b573d7c4ca2cf
"Bloomington Country Club, Washington, UT",37.055588842,-113.608706096,0.757790451489072,610972c505c30a000345fdb254abb88d
"Bloomington Hills, Washington, UT",37.0648359,-113.559821349,0.819159245059386,aa02f3e1b55fb6c223459b8a1e4eaed4
"Bloomington Ranches, Washington, UT",37.051559198,-113.593193336,0.556316910475924,aaa4f97a734bb5fa47491e2ffbc583dc
"Brookside / Pine Mountain Valley Farms, Washington, UT",37.363186451,-113.664164382,0.662744381412829,a27ab7e68b20dad24a587c3c2ecd6f1d
"Central, Washington, UT",37.41593175,-113.624452975,3.07174959067386,8cda584694b9b4ab46b015b5f2c0de9f
"Coral Canyon, Washington, UT",37.154043465,-113.452947253,1.36502239770342,3153245120f62df89c3609bf46a0d6a0
"Dammeron Valley, Washington, UT",37.307014756,-113.668365497,1.6853125812353,2cd5792e475e188bd607c8b9620242be
"Diamond Valley Acres, Washington, UT",37.254227164,-113.612920739,0.486920638526438,f6b37bb58cd7b98b70689ebe842126a0
"Dixie Springs, Washington, UT",37.13562908,-113.384168462,0.739100135788074,3d7395bbbc331e67480a05cef824708e
"Dixie State University, Washington, UT",37.1030328,-113.565329871,0.198246538790897,363a09bed7f823f5e3b5a2190e7ab699
"Entrada, Washington, UT",37.153804015,-113.636707373,1.69575826043843,e9130c26aebb4b1492cae1f1a1ca41f5
"Green Spring, Washington, UT",37.1455127,-113.526135157,0.960809614250133,85d2ae2df67959aea356916ae76a4580
"Hidden Valley, Washington, UT",37.050262973,-113.569789884,0.384961724296633,fbdd005646a20d727a4d20fc2095b7c7
"Highland Park, Washington, UT",37.143076324,-113.465425253,0.414508838820461,be5bee2592a3445a4ff21e123437ae6e
"Historic Downtown, Washington, UT",37.10994875,-113.583313588,0.215296340175939,6d8fefb53d8312551ba8ac41a9c3de84
"New Harmony, Washington, UT",37.456005129,-113.263644158,20.7936631774502,1d4e8fad3c047e135ea9d2d353be2ad3
"Painted Desert, Washington, UT",37.065027485,-113.550634273,0.080558673157288,84f39c1dbcc8b321c4f9eeaacec77112
"Sand Hollow Resort, Washington, UT",37.117394243,-113.411718638,1.60253800974411,9d087fb615741a940bf29c6d67fa198b
"Santa Clara Heights, Washington, UT",37.13594777,-113.647993386,0.556519667922873,d7dc351eb7cf0ca4b13a41cb11995a55
"Shonto Point, Washington, UT",37.192637721,-113.700537148,0.642452342880749,88b3ffe8fd9a21ab1affd6701ef7602c
"Stone Cliff, Washington, UT",37.077679026,-113.541493664,0.467590427259843,69648d77e43abd39c76de27a25245e36
"Sun River, Washington, UT",37.027585028,-113.618135392,1.29365456846146,45d14b5cac7cc9339763306bf6f9c575
"Sunbrook, Washington, UT",37.105604773,-113.632539533,0.907432353867916,0b669f6e59b039471a90eb699e95820f
"The Ledges of St. George, Washington, UT",37.194237346,-113.618563663,1.80107839353259,25e4d6403307d52bc8fbbc94a3fa83e0
"Webb Hill, Washington, UT",37.064591054,-113.561229175,0.0903514600205198,d2096be2900525d0a8baeea83e321593
"Winchester Hills, Washington, UT",37.206019395,-113.616970747,0.776505421882384,29556693a5ccfe86c5d30b09bf21defe
"Downtown Ogden, Weber, UT",41.22106905,-111.97608522,0.931344945762965,7ff37cc05acedd783919fced5d2a3103
"East Bench, Weber, UT",41.21879023,-111.938592797,2.94710648395399,359d1884c14073671cca0a5f8120d089
"East Central, Weber, UT",41.2085719,-111.961044009,4.92132783052087,6433d14ebebd0b6a8114f98d64c4baa2
"North End, Weber, UT",41.261667845,-111.968819543,9.47521394481684,d17afe5da341e9249699b5092f2b068f
"Shadow Valley, Weber, UT",41.1787943,-111.939558866,2.58156207895299,d7063ec9c745e944178804b7f32aa09e
"West Ogden, Weber, UT",41.2139921,-112.002366866,6.25870521123491,9192650df7bfdc36503553c13c53f532
"Appletree Point, Chittenden, VT",44.50676379,-73.267363579,0.455765177141149,9956f21eac4c0f61777dae34f034ffdd
"Arrowhead Lake, Chittenden, VT",44.660671781,-73.123690571,4.57156161566782,70b487bf7ce8e9dc7a6cf56d28dbad3b
"Birchcliff, Chittenden, VT",44.460010852,-73.210676541,0.0559431984247063,3e44a291b36c5a6631bb356c93c00ec3
"Catamount, Chittenden, VT",44.609621904,-73.151742908,2.77913795574627,f349d9645abc0cb4205d497512e91f79
"Cobble Hill, Chittenden, VT",44.596296518,-73.131421992,2.51673065899898,623811fb08fe76323bc3c387bd0d3fab
"Downtown Burlington, Chittenden, VT",44.478313697,-73.21587246,0.327182441323331,ea7a94ca3372803eb49e8d6b2e2951d5
"Downtown Winooski, Chittenden, VT",44.490511698,-73.185601744,0.0726073264915362,abdffe16bc1a028779e4c7dab9c73db6
"East Milton, Chittenden, VT",44.620524481,-73.083857422,12.8271471993762,5aba51e2dd0fc7547b0dde4f27988929
"Five Avenues, Chittenden, VT",44.4530255,-73.213289698,0.148335143032221,aae6689846c8f9999c67fff42fb2701e
"Five Sisters, Chittenden, VT",44.465110174,-73.210622659,0.0732003091559444,3476c90398b6c27b8b19a77411d18809
"Hill Section, Chittenden, VT",44.4694285,-73.202742431,0.288601378275228,1b6212a38f41e41bdc1c4ce8881988ad
"Intervale, Chittenden, VT",44.4987035,-73.215510877,1.3602252295252,260dbbc4cfe624d36bc846b8f2149448
"Lamoille, Chittenden, VT",44.621496,-73.168400156,3.1114738785327,6128ed553cd8021d4d58ecf3b5eb0422
"Meadows Edge, Chittenden, VT",44.519264359,-73.060599995,0.297191033900674,dc03fdefd25a326f36c25378fb146009
"North Road, Chittenden, VT",44.659461111,-73.099298097,1.17084643449648,cc9ede13061a15305d614506f076072c
"Old North End, Chittenden, VT",44.485733966,-73.213182795,0.754499727511751,1d47f00374e6430b09d2f91c597380d2
"Riverside, Chittenden, VT",44.487252167,-73.191749852,0.295399377480591,4636786361630e25f8ff458d802cb812
"Shelburne Center, Chittenden, VT",44.3779245,-73.226482536,0.635379810734837,fda85409a615b69328b83989c1b50256
"South Burlington Town Center, Chittenden, VT",44.463344732,-73.178097127,0.282297088696329,4311244b0a29d1672d8e1b1ecd4d8135
"South Village, Chittenden, VT",44.419483901,-73.188552629,0.404328735486177,add3558a3af26915249b8d305479fe6f
"Town Core, Chittenden, VT",44.627740234,-73.123780031,4.25285044994207,7c28c5f1608868168adb9579cb2885c7
"UVM / Fletcher Allen Health Care, Chittenden, VT",44.47520872,-73.193748757,0.90701792286595,1b282e8f65369c9663323beaa0dca47e
"West Milton, Chittenden, VT",44.658949674,-73.175780153,21.8408852594491,70ac3a559a041466ae73b68a0ac6268d
"Alcova Heights, Arlington, VA",38.8646507,-77.096961338,0.265596597740159,958c8ba1877ac79521fe36eceece23d4
"Alexandria West, Arlington, VA",38.828527807,-77.134570696,1.22465277802538,0e83fc8d0ae8ee5971fcc49ca75d26f9
"Arlington / East Falls Church, Arlington, VA",38.889370949,-77.159820968,0.856153818737656,9859598c1a76151a5deaa995fb308ea7
"Arlington Forest, Arlington, VA",38.868197341,-77.119948496,0.415136349489774,5f5217943b2340f2705a38a3e64da7ca
"Arlington Heights, Arlington, VA",38.86744485,-77.092102396,0.302508475983167,a23c5c836064e4dd64b003cd61a449fb
"Arlington Ridge, Arlington, VA",38.854854715,-77.068137945,0.723337976712674,2eb0bb48c98b9c119498be2e1309ca38
"Arlington View, Arlington, VA",38.863170055,-77.072162991,0.113468718704471,cc881a7acdd20ecf7069509e15382e8c
"Army Navy Country Club, Arlington, VA",38.855103258,-77.077373692,0.417329854141773,9d538cbbee217990db22681f4221ed7c
"Ashton Heights, Arlington, VA",38.877713243,-77.103021059,0.496116389565916,700d6c3bee7444f5e07fdc7267341c66
"Aurora Highlands, Arlington, VA",38.855248461,-77.058235621,0.657067547550137,53350acb4254c92a83d72f2e7b3a3599
"Ballston / Virginia Square, Arlington, VA",38.88602605,-77.108781034,0.554053096132844,6670e9bd7d1dea4c58ba6dbde9f31dc4
"Barcroft, Arlington, VA",38.862791836,-77.109705682,0.403535986653219,f85e31d2cf6972cdd6890ae6deab1d3e
"Bellevue Forest, Arlington, VA",38.917710972,-77.115536859,0.335414291253755,f41022c4c73b7c52b144a4745238d962
"Bluemont, Arlington, VA",38.876918521,-77.123960901,0.907980349740875,a007da463d262f30742c6a549e9bf313
"Boulevard Manor, Arlington, VA",38.87069444,-77.137529338,0.316392488474181,216f363bacebbf00c891e6fc18763bed
"Buckingham, Arlington, VA",38.87285075,-77.107512754,0.276431436872526,fb12342f00bd369cc17bdcdd9dc505f9
"Chain Bridge Forest, Arlington, VA",38.926455555,-77.127193049,0.0844968938112994,ab7b354e88ec4bccc686d6758404152b
"Cherry Valley Nature Area, Arlington, VA",38.891877548,-77.106448511,0.0194937137946059,d99097b779ad8a386d3fd770ce043a73
"Cherrydale, Arlington, VA",38.895284575,-77.107211319,0.458247107280221,affef67de16e80138fe6aa39231455f9
"Claremont, Arlington, VA",38.847285265,-77.10695099,0.404280052118863,2d51af1e8da0e9e8d609b3790896847d
"Clarendon / Courthouse, Arlington, VA",38.888015599,-77.088867164,0.244441814412038,45cf781ebf61a9c4fbfaa43be43ca574
"Colonial Village, Arlington, VA",38.894534946,-77.082251078,0.119553874875307,05b8ac32e8d1b20af8768a335eb60fbc
"Columbia Forest, Arlington, VA",38.851883297,-77.11425498,0.262660552136933,80c46eb198eea47abdd66cf891d988dc
"Columbia Heights, Arlington, VA",38.86101415,-77.08461803,0.19765639294493,562402cfe56bbc104cb03e70c15b89f0
"Columbia Heights West, Arlington, VA",38.857690579,-77.119099376,0.282182581085588,2d62e09e61935d42beb6365034b76a56
"Dominion Hills, Arlington, VA",38.87782577,-77.14049437,0.27691155997876,65ce371e877238d6b8fe409709c1508f
"Donaldson Run, Arlington, VA",38.906298718,-77.117515352,0.658130821098597,37e84a95d99acb2cc722e05105429535
"Donaldson Run Park, Arlington, VA",38.915979575,-77.110066281,0.0680347560459098,fae8b1e5620ed9bb6c6aaee3a3cfec25
"Douglas Park, Arlington, VA",38.8548789,-77.097163915,0.62881865745932,ed3c7f8743322232dccbbb1663454744
"Fairlington, Arlington, VA",38.837308198,-77.092642096,0.684513407606125,8de21dd92b1653f324b5d2b92b64062b
"Falls Church, Arlington, VA",38.8861758,-77.178769603,2.03194252316691,73427eea386dba088255a8a0967faca0
"Forest Glen, Arlington, VA",38.85960904,-77.120618229,0.0403295798196876,9eaf20755a31e4f53a40e0dab68f9154
"Foxcroft Heights, Arlington, VA",38.867605413,-77.067896331,0.144030884811069,d3cacde9bdd19308e6872a3979552287
"Glebewood, Arlington, VA",38.895079266,-77.122899745,0.0474320371662387,1fcffb9f0957bbce9343bcdd7e06c71a
"Glencarlyn, Arlington, VA",38.863421044,-77.126452997,0.38330379214267,00416d6468dfd0cd48ba2595e8fec010
"Gulf Branch, Arlington, VA",38.914619412,-77.123342515,0.121109966108769,a76019c7272020478ce891776b152efc
"Highland Park / Overlee Knolls, Arlington, VA",38.88654625,-77.14638487,0.256435546084563,121dc75acc26b4f291017d54343bf6fb
"John M. Langston, Arlington, VA",38.893238322,-77.127232528,0.230344185040122,01c7bd33392444fad760fadae6ff96e5
"Lee Heights, Arlington, VA",38.89532655,-77.118077572,0.4611860792749,86f5b0b892828f27f4d33e2933270989
"Leeway Overlee, Arlington, VA",38.89380855,-77.141378912,0.337423691762949,143178129ee8ea557aa036f8e1ed3803
"Long Branch Creek, Arlington, VA",38.847445443,-77.073024058,0.298414952448112,243e9da5a02f9381f9420013eba5550a
"Lyon Park, Arlington, VA",38.878624762,-77.089884055,0.467391060090045,fc178d0b561b867d8bea62470b923a85
"Lyon Village, Arlington, VA",38.8910375,-77.093645912,0.384949125191976,a97ad1ecb75ff3069001ccb689cc4673
"Madison Manor, Arlington, VA",38.879435557,-77.149991936,0.241561539104757,db40f807c58788e71a8e5c0c74be90da
"Maywood, Arlington, VA",38.898338822,-77.099925707,0.139712576519193,70ef5316c9002b5495c76c922afad386
"National Foreign Affairs Training Center, Arlington, VA",38.86680813,-77.102598219,0.125211592655844,200caa54ec1b0710fba9d2bd13687ddf
"Nauck, Arlington, VA",38.850692445,-77.087526798,0.487525413039687,6c45a4a440afc0741dbc851f2c2ef1cb
"North Ridge / Rosemont, Arlington, VA",38.825653614,-77.075234495,1.74574447426088,87a0be47a501af0bdae9288e5e364281
"Old Glebe, Arlington, VA",38.91733009,-77.130399591,0.553387280372244,b429b0457ea15c8779670107c5cb4475
"Penrose, Arlington, VA",38.8683977,-77.082886123,0.376556928954554,c11706573fb6c728162a5776c800bc16
"Potomac West, Arlington, VA",38.825829401,-77.057897312,1.81073034095292,525e0f7078769098dcfe934188bffb70
"Rivercrest, Arlington, VA",38.922270827,-77.118785016,0.0802294084939194,15eaabc327897f16ddebca684e741acf
"Riverwood, Arlington, VA",38.905913461,-77.099279928,0.0816782996755916,bfd69b4f2de908704d62ab4c2e175556
"Rock Spring, Arlington, VA",38.910554229,-77.1415508,0.650677392985266,685b512abb1e5c58a02fb841aec41aa7
"Shirlington, Arlington, VA",38.842449827,-77.089905204,0.20723568081076,0b377ee32e5a2169c620b01bf41b0630
"Stafford / Albemarle / Glebe, Arlington, VA",38.921554587,-77.13286083,0.147241916437719,5cf3a13b9c4b59e23fff278cb700d44a
"Tara / Leeway Heights, Arlington, VA",38.889243624,-77.134825331,0.340196444282835,d266cd7ae057595c1726cbd97b4a502c
"Washington Golf and Country Club, Arlington, VA",38.910769219,-77.124369379,0.193125940206607,5e7cc65bfbbed595f24ffe9ac3092d1b
"Waycroft / Woodlawn, Arlington, VA",38.8877424,-77.123013564,0.253857789951658,ee1b05becbce220612f96f750323d5fc
"Westover Village, Arlington, VA",38.883307265,-77.138552088,0.231037306718525,28c7045a7f0f32ab4b8840c890ffcd29
"Williamsburg, Arlington, VA",38.901778356,-77.153547005,0.525869041884729,887bd06333091d25c9ccb93fa11af1b2
